,Smiles,basicOrAcidic,pKa
3639,CCc1ccnc2c1ccc1cccnc12,basic,5.44
3640,OCn1cnc2ccccc21,basic,5.44
3641,COc1ccc(C2NCCS2)cc1,basic,5.45
3642,CCCc1ccnc2c1ccc1cccnc12,basic,5.45
3643,C#CCNN,basic,5.46
3644,CCC(C)Nc1ccccc1,basic,5.47
3645,OCCCNc1nc(NCCCO)nc(NCCCO)n1,basic,5.48
3646,Oc1ccc2cccnc2c1,basic,5.48
3647,OCC1OC(n2ccc3c2ncn2ccnc32)C(O)C1O,basic,5.49
3648,c1ccc2c(c1)CCN2,basic,5.49
3649,CCCCCCCCCCCCCCCCCc1c2ccccc2nc2ccccc12,basic,5.5
3650,[S-]c1cnc2cncnc2n1,basic,5.5
3651,Oc1ccc(C2NCCS2)cc1,basic,5.5
3652,c1ccc2[nH]cnc2c1,basic,5.51
3653,Oc1ccc2nc3ccccc3cc2c1,basic,5.52
3654,Cc1ncc(CO)c(C)c1OCc1ccccc1,basic,5.52
3655,Cn1cc(N)cn1,basic,5.52
3656,CCNc1nc(N)nc(NCC)n1,basic,5.52
3657,Cc1cnc2c(c1)c(C)c(C)c1cc(C)cnc12,basic,5.54
3658,C#CCN1CCOCC1,basic,5.54
3659,COC(=O)c1ccccc1N(C)C,basic,5.55
3660,CNc1nc(C)nc2[nH]ncc12,basic,5.56
3661,Cc1cnc2c(ccc3c(C)ccnc32)c1,basic,5.57
3662,Nc1cn[nH]c1,basic,5.57
3663,CCc1cccnc1,basic,5.57
3664,O=C([O-])C#CCN1CCOCC1,basic,5.57
3665,CCOc1ccc2[nH]cnc2c1,basic,5.57
3666,CC(=C(CCO)SSCCC(C)C)N(C=O)Cc1cnc(C)nc1N,basic,5.58
3667,NC(=O)CCc1ccncc1,basic,5.58
3668,CSSC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N,basic,5.59
3669,NC(=O)CCCCc1cccnc1,basic,5.6
3670,c1ccc(NC2CCCCC2)cc1,basic,5.6
3671,Cc1c(O)cncc1C1CCCCC1,basic,5.6
3672,CCc1ccnc2c1ccc1c(CC)ccnc12,basic,5.6
3673,CCCCCCCCCCCCN(CC(O)CC)CC(O)CC,basic,5.6
3674,CCCCCCCCCCCCCCCCN(CC(O)CC)CC(O)CC,basic,5.6
3675,CCP(=S)(CC)C(=S)NN,basic,5.6
3676,c1coc(-c2ccncc2)c1,basic,5.6
3677,CN(C)c1ccc(C(O)c2ccc(N(C)C)cc2)cc1,basic,5.61
3678,Cc1cnc2c(ccc3cccnc32)c1C,basic,5.62
3679,CCN(O)CC,basic,5.62
3680,C=Cc1ccncc1,basic,5.62
3681,COC(=O)N1c2ccccc2C23CCN4CC=CC5(CCC12C(O)(C(=O)OC)C5O)C43,basic,5.63
3682,Cc1ccc2[nH]c(CO)nc2c1,basic,5.64
3683,NC(=O)CCCc1ccncc1,basic,5.64
3684,Cn1cnc2ccccc21,basic,5.65
3685,CN(C)C=Nc1ccccc1[N+](=O)[O-],basic,5.65
3686,c1cnc2c(c1)ccc1c3c(cnc12)CCCC3,basic,5.66
3687,Oc1cccc2ccncc12,basic,5.66
3688,CCCN(C)c1ccccc1,basic,5.67
3689,Cc1cccc2[nH]cnc12,basic,5.67
3690,CC(C)Nc1ccccc1,basic,5.67
3691,Nc1ccc(O)c2ncccc12,basic,5.67
3692,COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(CCC#N)CCC341,basic,5.68
3693,Cc1ccc2ccccc2n1,basic,5.69
3694,COc1cccc2ccc(C)nc12,basic,5.69
3695,Oc1ccc2[nH]cnc2c1,basic,5.69
3696,O=C([O-])CCc1nc2ccccc2[nH]1,basic,5.7
3697,CCCCc1ccc(C(=O)[O-])nc1,basic,5.7
3698,CN(C)c1ccc(N2CCOCC2)cc1,basic,5.7
3699,OCc1ccc(-c2nccc3c2[nH]c2ccccc23)o1,basic,5.7
3700,CCCCCCCCCCCCCCN(CC(O)CC)CC(O)CC,basic,5.7
3701,Nc1ccc(O)cc1O,basic,5.7
3702,OCCCCc1cccnc1,basic,5.7
3703,Cc1cc2c(C)ccnc2c2ncccc12,basic,5.71
3704,Cc1cnc(N)s1,basic,5.71
3705,OCCCc1ccccn1,basic,5.71
3706,NC(=O)c1c2cccc1COCCOCc1ncc([nH]1)COCCOC2,basic,5.72
3707,CC(C)c1cccnc1,basic,5.72
3708,CCNc1ccc(C)cc1,basic,5.72
3709,c1cc(-c2ccoc2)ccn1,basic,5.72
3710,NC(=O)CCCCc1ccccn1,basic,5.73
3711,CC(C)n1cnc2ccccc21,basic,5.74
3712,COCCN=C(c1ccccc1)C(C)(C)O,basic,5.75
3713,CN1C(=O)N(CCN2CCOCC2)C(=O)C(C)(C2=CCCCC2)C1=O,basic,5.75
3714,Nc1nc2c(o1)CCCC2,basic,5.75
3715,c1cnc2c(c1)ccc1c3c(cnc12)CCC3,basic,5.78
3716,Nc1ncnc2ccccc12,basic,5.79
3717,Nc1cccc(-c2ccccn2)n1,basic,5.8
3718,CC(C)(C)C(N)=NO,basic,5.8
3719,Cc1cccc(C(=O)[O-])n1,basic,5.8
3720,C1CN2C(=N1)N1CCN=C1N1CCN=C21,basic,5.8
3721,Cc1cccnc1,basic,5.81
3722,Cc1ccc2[nH]cnc2c1,basic,5.81
3723,CC(C)(C)c1cccnc1,basic,5.82
3724,CC(C)c1ccccn1,basic,5.83
3725,OCCCCc1ccccn1,basic,5.83
3726,N#CC1=CN2CCC1CC2,basic,5.84
3727,CCNc1nc(NCC)nc(NCC)n1,basic,5.84
3728,Cc1cccc(C)c1N(C)C,basic,5.85
3729,Cc1ccc2nc(C)ccc2c1,basic,5.85
3730,Oc1ccc2cnccc2c1,basic,5.85
3731,Cc1cc2cccc(O)c2nc1C,basic,5.86
3732,COc1cc2c(cc1OC)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43,basic,5.86
3733,COc1ccc(N(C)C)cc1,basic,5.86
3734,CC(=O)Nc1ccncc1,basic,5.87
3735,Nc1ccc2nc3ccccc3cc2c1,basic,5.88
3736,Cc1nn(-c2ccccc2)c(C(=O)[O-])c1C(=O)[O-],basic,5.89
3737,COc1ccc(Nc2ccc(N)cc2)cc1,basic,5.9
3738,Cc1cnc2c(c1)c(C)cc1c(C)ccnc12,basic,5.9
3739,CC1CCN(O)C1(C)C,basic,5.9
3740,OCCCc1ccncc1,basic,5.9
3741,Nc1c(C(=O)[O-])ncn1C1OC(CO)C(O)C1O,basic,5.9
3742,NC(=O)CCCCc1ccncc1,basic,5.92
3743,OCCCCCc1ccccn1,basic,5.93
3744,Cc1cnc2c(cc(C)c3cccnc32)c1C,basic,5.93
3745,Cc1ccnc2c1ccc1c(C)ccnc12,basic,5.94
3746,CCc1ccncc1,basic,5.94
3747,CCC(N)=NO,basic,5.95
3748,Cc1cc(C)c2ccc3cccnc3c2n1,basic,5.96
3749,Cc1cc(N)cc(C)c1C(=O)NCCN1CCOCC1,basic,5.96
3750,O=C(CN1CCOCC1)c1ccccc1,basic,5.97
3751,CCCc1ccccn1,basic,5.97
3752,c1nc2cc3c(cc2[nH]1)CCCC3,basic,5.98
3753,Cc1ccccn1,basic,5.98
3754,Cc1cnc2c(ccc3c(C)ccnc32)c1C,basic,5.99
3755,O=C1c2ncnc([O-])c2C(=O)c2nc[nH]c21,basic,5.99
3756,CNc1ccc(O)cc1,basic,6.0
3757,Cc1ccccc1N(C)C,basic,6.0
3758,c1ccc(-c2c[nH]cn2)cc1,basic,6.0
3759,Cc1cnc2cccc([N+](=O)[O-])c2c1NCCC[NH+](C)C,basic,6.01
3760,OCCCCc1ccncc1,basic,6.01
3761,Cc1cc(N)nc2c1ccc1ccccc12,basic,6.02
3762,CCN(C)c1ccccc1,basic,6.02
3763,CCC(C)N(C)c1ccccc1,basic,6.03
3764,C1CCc2nnc3c(c2CC1)CCCC3,basic,6.03
3765,OCCCCCc1ccncc1,basic,6.04
3766,Nc1cccc2nc3ccccc3cc12,basic,6.04
3767,Cc1c(Cn2ccnc2)sc2cc(C(=O)[O-])ccc12,basic,6.04
3768,C1CCC(C2=NCCC2)CC1,basic,6.05
3769,C1CN1,basic,6.05
3770,Nc1cncn1C1OC(CO)C(O)C1O,basic,6.05
3771,CNO,basic,6.05
3772,Nc1cccc2ccncc12,basic,6.06
3773,CCOc1ccc2[nH]c(CC(C)C)nc2c1,basic,6.07
3774,Cc1cnc2ccc(C)c([N+](=O)[O-])c2c1NCCC[NH+](C)C,basic,6.07
3775,Cc1c(Cn2ccnc2)oc2ccc(C(=O)[O-])cc12,basic,6.08
3776,C#CCNCC#C,basic,6.08
3777,CNc1nc(NC)c2cn[nH]c2n1,basic,6.08
3778,Cn1cnc2c1C(=O)c1ncnc([O-])c1C2=O,basic,6.09
3779,N#CC(CCN1CCOCC1)(c1ccccc1)c1ccccc1,basic,6.09
3780,CCn1nc(-c2ccccc2)sc1=N,basic,6.1
3781,OCC1OC(CN2CCOCC2)C(O)C(O)C1O,basic,6.1
3782,Cc1cnc2c(C)ccc([N+](=O)[O-])c2c1NCCC[NH+](C)C,basic,6.1
3783,CCCCCCCCCCCCCCN(CCO)CC(O)CC,basic,6.1
3784,CC(CC(C#N)(c1ccccc1)c1ccccc1)N1CCOCC1,basic,6.1
3785,c1cc2[nH]cnc2cn1,basic,6.1
3786,CN(C)CC(CSC#N)SC#N,basic,6.1
3787,CC(=O)C(CN1CCOCC1)=NO,basic,6.1
3788,Cn1c(=NN)sc2ccccc21,basic,6.1
3789,COc1ccc2c(c1)CCN2,basic,6.1
3790,COc1ccc(OC)c2c1nc(C)n2C,basic,6.12
3791,CCCc1nc2cc(OCC)ccc2[nH]1,basic,6.12
3792,CNc1ccncn1,basic,6.12
3793,CNc1c(C)cccc1C,basic,6.12
3794,CCc1nc2cc3ccccc3cc2[nH]1,basic,6.14
3795,Cc1nc2c(n1C)C(=O)c1ncnc([O-])c1C2=O,basic,6.15
3796,Cc1ccc2ccc3ccc(C)nc3c2n1,basic,6.15
3797,CC(Br)(CN)[N+](=O)[O-],basic,6.15
3798,Cc1ccncc1,basic,6.15
3799,Cc1cncc(C)c1,basic,6.15
3800,COc1cc(S(C)=O)ccc1-c1nc2cnccc2[nH]1,basic,6.16
3801,COc1ccc(-c2nc3cnccc3n2C)c(OC)c1,basic,6.16
3802,COc1ccc(S(=O)(=O)NCCN2CCOCC2)c(OC)c1OC,basic,6.16
3803,CN(C)c1nc2c(o1)CCCC2,basic,6.16
3804,CN(C)c1nc2c(s1)CCCC2,basic,6.16
3805,C=CCN(CC1CO1)CC1CO1,basic,6.16
3806,CCOc1ccc2[nH]c(C(C)C)nc2c1,basic,6.17
3807,O=C(Cc1ccccc1)C(CN1CCOCC1)c1ccccc1,basic,6.17
3808,Nc1ccc2nc3ccc(N)cc3cc2c1,basic,6.18
3809,COC(=O)C(C)(C)c1c[nH]c(CO)n1,basic,6.18
3810,CC(C)N(c1ccccc1)C(C)C,basic,6.19
3811,O=C(C=NO)NCCN1CCOCC1,basic,6.19
3812,COc1ccc2c(c1)CC(C)N2,basic,6.2
3813,Cc1cc(C)c2cccc(O)c2n1,basic,6.2
3814,C[NH2+]CCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12,basic,6.2
3815,C[NH+](C)CCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12,basic,6.2
3816,CCCCCCCCCCCCN(CC(C)O)CC(O)CC,basic,6.2
3817,COc1cc(C)nc(NN)n1,basic,6.2
3818,CCc1nc2ccccc2[nH]1,basic,6.2
3819,Nc1ccc2ccncc2c1,basic,6.2
3820,CC(C)c1nc2ccccc2[nH]1,basic,6.23
3821,CC(=O)C(CN1CCOCC1)c1ccccc1,basic,6.23
3822,c1nc2c(ccc3c4c(cnc32)CCCC4)c2c1CCCC2,basic,6.23
3823,Cc1nccc2c1[nH]c1ccc([N+](=O)[O-])cc12,basic,6.24
3824,Cc1ccc2c(c1)c1c3c(nccn32)CCC1,basic,6.24
3825,CCCCOc1ccc(OCCCN2CCOCC2)cc1,basic,6.24
3826,Cc1cc(N)ncn1,basic,6.25
3827,CCCC1NC(C(=O)[O-])CS1,basic,6.25
3828,ClCCN1CCOCC1,basic,6.27
3829,CCN(CC)c1nc(N)nc(N(CC)CC)n1,basic,6.28
3830,CON=C(C)CC(C)(C)NCC[NH2+]C(C)(C)CC(C)=NO,basic,6.28
3831,Cc1ccc([N+](=O)[O-])c2c(NCCC[NH+](C)C)c3ccccc3nc12,basic,6.29
3832,C(=Nc1ccccc1)Nc1ccccc1,basic,6.3
3833,CCCCCCCCCCCCCCN(CCO)CC(C)O,basic,6.3
3834,Cc1nc2ccccc2[nH]1,basic,6.3
3835,COC(=O)C(Cc1c[nH]cn1)NC(C)=O,basic,6.3
3836,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,basic,6.31
3837,C1CSCN1,basic,6.31
3838,Cn1ccnc1CS,basic,6.31
3839,CCC(C)(CC)Nc1ccccc1,basic,6.32
3840,O=C([O-])c1ccc2sc(Cn3ccnc3)cc2c1,basic,6.34
3841,COc1cccc(OC)c1-c1nc2cnccc2[nH]1,basic,6.34
3842,CC1(C)SCNC1C(=O)[O-],basic,6.34
3843,Cc1c(C(=O)[O-])sc2cc(Cn3ccnc3)ccc12,basic,6.35
3844,CN(C)c1ccncn1,basic,6.35
3845,CN1CCC=C(C#N)C1,basic,6.35
3846,Cc1cc(C)c2nccc(NCCC[NH+](C)C)c2c1[N+](=O)[O-],basic,6.37
3847,SCc1ncc[nH]1,basic,6.37
3848,Brc1ccc2nc3c(c(N4CCOCC4)c2c1)CCC3,basic,6.38
3849,CCCN(CC)c1ccccc1,basic,6.39
3850,CN(C)Cc1ccc(C[NH+](C)C)c(O)c1O,basic,6.39
3851,O=C(CCN1CCOCC1)C(c1ccccc1)c1ccccc1,basic,6.39
3852,c1ccc(-c2ncc[nH]2)cc1,basic,6.39
3853,CCC=CCc1nc(C(=O)[O-])cn1C(C(=O)[O-])C(C)(C)S,basic,6.4
3854,Cc1ccc(C)nc1,basic,6.4
3855,Cc1ccc(C2=NCCC2)cc1,basic,6.41
3856,CCCCN(CCCC)c1ccccc1,basic,6.41
3857,C#CC(C)(C)NC(C)(C)C#C,basic,6.45
3858,COc1ccnc2ccccc12,basic,6.45
3859,Cc1cnc2c(cc(C)c3c(C)ccnc32)c1C,basic,6.45
3860,CN(CC1CO1)CC1CO1,basic,6.45
3861,CN(C)c1ccc([N+](=O)[O-])c2c(NCCC[NH+](C)C)c3ccccc3nc12,basic,6.47
3862,Cc1nc2c(O)ccc(O)c2n1C,basic,6.47
3863,Cc1ccccc1NC(C)(C)C,basic,6.49
3864,COc1ccc(-c2nc3cnccc3[nH]2)c(OC)c1,basic,6.49
3865,O=C(CCN1CCOCC1)c1ccccc1,basic,6.5
3866,Cc1cc(C)c2ccc3c(C)cc(C)nc3c2n1,basic,6.5
3867,CCCCCCCCCCCCN(CCO)CC(C)O,basic,6.5
3868,[S-]c1ncc2nccnc2n1,basic,6.52
3869,Cc1ccncc1C,basic,6.53
3870,SCc1c[nH]cn1,basic,6.54
3871,CCC(C)(C)Nc1ccccc1,basic,6.55
3872,Cc1nccc2c1[nH]c1ccccc12,basic,6.55
3873,Cc1cccnc1C,basic,6.57
3874,CCc1cnc(C(=O)[O-])cc1CC,basic,6.58
3875,Cc1c(Cn2ccnc2)sc2ccc(C(=O)[O-])cc12,basic,6.58
3876,Nc1ncccc1C(=O)[O-],basic,6.59
3877,CCN(CC)c1ccccc1,basic,6.6
3878,CN(C)c1ccc2nc3ccc(N)cc3nc2c1,basic,6.6
3879,CCCCCCCCCCN(CC(O)CC)CC(O)CC,basic,6.6
3880,Cc1c2ccccc2c(CN2CCOCC2)c2ccccc12,basic,6.6
3881,Nc1nncc2ccccc12,basic,6.6
3882,c1cnc2c(c1)CCCC2,basic,6.6
3883,CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C,basic,6.62
3884,CCCCN(CCCl)CCCl,basic,6.63
3885,CCc1nc2cc3c(cc2[nH]1)CCCC3,basic,6.64
3886,Cc1nc2cccc([N+](=O)[O-])c2c(NCCC[NH+](C)C)c1C,basic,6.64
3887,NCC[n+]1ccc2c([N+](=O)[O-])cccc2c1,basic,6.65
3888,C#CC(C)(C)N(C)C(C)(C)C#C,basic,6.65
3889,COc1ccncc1,basic,6.65
3890,Nc1ccc2cccnc2c1,basic,6.65
3891,c1ccc(Cn2ccnc2)cc1,basic,6.66
3892,CC(=O)CCN1CCOCC1,basic,6.66
3893,Cc1nc2c(C)ccc([N+](=O)[O-])c2c(NCCC[NH+](C)C)c1C,basic,6.67
3894,CNC(=O)C=C(c1ccc2nc(N)n(C(C)C)c2c1)c1cccc(F)c1F,basic,6.69
3895,Nc1ccnnc1,basic,6.69
3896,Nc1cccc(-c2cccc(N)n2)n1,basic,6.7
3897,CC(C)(C)c1ccnc(C(C)(C)C)c1,basic,6.7
3898,c1cc(N2CCOCC2)ccc1N1CCCCC1,basic,6.7
3899,CCCCCCCCCCN(CC(C)O)CC(O)CC,basic,6.7
3900,CNC(=O)C=C(c1ccc2nc(N)n(C3CCCC3)c2c1)c1ccccc1F,basic,6.7
3901,[S-]c1ccncn1,basic,6.7
3902,CCCN(CCCl)CCCl,basic,6.7
3903,NCC[n+]1cc(Br)c2ccccc2c1,basic,6.71
3904,CN(c1ccccc1)C1CCCC1,basic,6.71
3905,Cc1c([N+](=O)[O-])ccc2c(NCCC[NH+](C)C)ccnc12,basic,6.71
3906,CN(C)C=Nc1ccccc1Br,basic,6.71
3907,CN(C)C=Nc1ccc([N+](=O)[O-])cc1,basic,6.71
3908,Nc1cc(N2CCOCC2)nc(N)n1,basic,6.73
3909,Nc1ccc2c(Cl)c3ccccc3nc2c1,basic,6.74
3910,Cc1ncnc2c1NCCN2,basic,6.74
3911,COc1ccc(-c2cn3ccnc3[nH]2)c(OC)c1,basic,6.76
3912,COc1ccc(S(=O)(=O)NCCCN2CCOCC2)c(OC)c1OC,basic,6.76
3913,CN1CCc2cccc(c2)CCc2ccc1cc2,basic,6.76
3914,O=C([O-])c1cc2cc(Cn3ccnc3)ccc2s1,basic,6.77
3915,C[NH+](C)CCCNc1ccnc2cc([N+](=O)[O-])ccc12,basic,6.77
3916,Cc1ccnc(C)c1,basic,6.77
3917,Oc1ccc(F)cc1CN1CCOCC1,basic,6.78
3918,CN1CCN(C(=O)c2ccccc2)CC1,basic,6.78
3919,O=C(CCN1CCOCC1)c1cccc(Br)c1,basic,6.8
3920,O=C(NCCCN1CCOCC1)c1ccc(Cl)cc1,basic,6.81
3921,CCNN(C)CC,basic,6.81
3922,[S-]c1ncnc2nccnc12,basic,6.81
3923,CC(=O)C(CCN1CCOCC1)(c1ccccc1)c1ccccc1,basic,6.83
3924,Cc1ccc([N+](=O)[O-])c2c(NCCC[NH+](C)C)ccnc12,basic,6.84
3925,Nc1cnnc2ccccc12,basic,6.84
3926,NCC[n+]1ccc2ccccc2c1,basic,6.85
3927,CCN(C)NC,basic,6.85
3928,Cc1cccc(C)n1,basic,6.85
3929,CN(C)C=Nc1ccccc1Cl,basic,6.85
3930,Nc1ccc2cnc3ccccc3c2c1,basic,6.88
3931,c1ccc(CC2=NCCC2)cc1,basic,6.9
3932,C[NH+](C)CCCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12,basic,6.9
3933,CC(CC(c1ccccc1)c1ccccc1)N1CCOCC1,basic,6.9
3934,CCCCN(CC1CO1)CC1CO1,basic,6.91
3935,O=S(=O)([O-])CC(O)CN1CCOCC1,basic,6.91
3936,CCN(CC1CO1)CC1CO1,basic,6.91
3937,CC(Cc1ccccc1)N(C)CCC#N,basic,6.95
3938,Nc1ccc2cc3cc(Cl)ccc3nc2c1,basic,6.95
3939,Nc1ccccn1,basic,6.95
3940,C[n+]1c([S-])ccnc1[S-],basic,6.96
3941,Nc1cc(N)c2cccnc2c1O,basic,6.96
3942,CC(=O)OCCc1c[nH]cn1,basic,6.97
3943,ClC1CC2CCN1CC2,basic,6.98
3944,O=C([O-])c1cccc2cccnc12,basic,6.99
3945,C[NH+](C)CCCNc1ccnc2ccc([N+](=O)[O-])cc12,basic,6.99
3946,Cc1nc(-c2ccccc2)[nH]c1C,basic,7.0
3947,COc1c2ccccc2nc2ccccc12,basic,7.0
3948,CN=C1C(C)(C)c2ccccc2C1(C)C,basic,7.0
3949,CC(O)C(CCC=O)OC1OC(C)C(N(C)C)C(O)C1O,basic,7.0
3950,C=CCCN1CC2CC(C1)c1cccc([O-])[n+]1C2,basic,7.0
3951,Cc1nc(-c2ccccc2SCc2ccccc2)[nH]c1C,basic,7.0
3952,CCN(CC)CCBr,basic,7.0
3953,Cn1cc(N)cc1C(=O)[O-],basic,7.0
3954,Nc1nc2cc3ccccc3cc2[nH]1,basic,7.01
3955,CN(C)CCC#N,basic,7.01
3956,C=CCN(CC=C)CCOC(=O)C(=C)C,basic,7.02
3957,CN(C)C1CCCC1C#N,basic,7.02
3958,CC(C)(C)C1(O)CCN2CC(c3ccccc3)c3ccccc3C2C1,basic,7.03
3959,COCc1nc(C)c[nH]1,basic,7.03
3960,Cc1cccc(C(C)c2c[nH]cn2)c1C,basic,7.04
3961,CCCn1ccnc1CO,basic,7.04
3962,O=C([O-])c1c2cccc1COCCOCc1ncc([nH]1)COCCOC2,basic,7.05
3963,NC(=O)CC(NC(=O)C(N)CS)C(=O)O,basic,7.05
3964,C=CCN1CCOCC1,basic,7.05
3965,NC(=NO)C(N)Cc1ccccc1,basic,7.06
3966,NNC(=O)C(N)Cc1ccccc1,basic,7.06
3967,CCC(C)C(=O)CCN1CCOCC1,basic,7.07
3968,c1c[nH]cn1,basic,7.07
3969,CC(C)N(CC1CO1)CC1CO1,basic,7.07
3970,CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,basic,7.08
3971,CCNN(CC)CC,basic,7.08
3972,COc1ccc2[nH]c3c(C)nccc3c2c1,basic,7.09
3973,c1ccc2c(c1)C1CCN2C1,basic,7.1
3974,COc1cccc(C(=O)CCN2CCOCC2)c1,basic,7.1
3975,Nc1c2ccccc2nc2c1ccc1c([N+](=O)[O-])cccc12,basic,7.1
3976,CC1(C)CC(=O)C(C)(C)N1,basic,7.1
3977,Cc1cc(C)c(CO)c(C)n1,basic,7.1
3978,Nc1nc([S-])[nH+]c([O-])c1C1=CCCCC1,basic,7.11
3979,CC(=O)NC(Cc1c[nH]cn1)C(=O)[O-],basic,7.11
3980,COc1ccc2c3c1OC1C(O)C=CC4C(C2O)N(C)CCC341,basic,7.12
3981,CCC(=O)C(c1ccccc1)(c1ccccc1)C(C)CN1CCOCC1,basic,7.12
3982,CC(=O)N=c1ccccn1C,basic,7.12
3983,CCCCCn1ccnc1,basic,7.12
3984,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5O,basic,7.13
3985,Cc1cc(N)nc2ccc3ccccc3c12,basic,7.14
3986,COc1ccc2nc3c(c(N4CCOCC4)c2c1)CCC3,basic,7.14
3987,CCN(CC)NC,basic,7.14
3988,CSC(=N)Nc1ccccc1,basic,7.14
3989,CC(C)(C)Nc1ccccc1,basic,7.15
3990,Cn1ccnc1,basic,7.15
3991,CCOC(C)=N,basic,7.15
3992,[S-]c1ncc2nc[nH]c2n1,basic,7.15
3993,CCCC(=O)C(CCN1CCOCC1)(c1ccccc1)c1ccccc1,basic,7.17
3994,NC(=O)C(N)C(O)C(=O)O,basic,7.17
3995,O=S(=O)([O-])CCCN1CCOCC1,basic,7.17
3996,Nc1ccc2cnccc2c1,basic,7.17
3997,CCN(CC)c1ccc(C)cc1,basic,7.18
3998,CCN(CC)c1ccccc1C,basic,7.18
3999,Cc1ccc2nc3c(c(N4CCOCC4)c2c1)CCC3,basic,7.18
4000,OCCN1CCOCC1,basic,7.18
4001,Nc1cccnc1C(=O)[O-],basic,7.18
4002,CCC=CCc1nccn1C(C(=O)[O-])C(C)(C)S,basic,7.2
4003,CNc1c2ccccc2nc2cccc([N+](=O)[O-])c12,basic,7.2
4004,O=[N+]([O-])c1cccc2nc3ccccc3c(NCCO)c12,basic,7.2
4005,CCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12,basic,7.2
4006,CCCCCCCCCCN(CCO)CC(O)CC,basic,7.2
4007,CC[NH+](CC)CCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,basic,7.2
4008,NNCCCc1ccccc1,basic,7.2
4009,CCCCCCn1ccnc1,basic,7.2
4010,CC(=CC(C)=Nc1ccccc1)Nc1ccccc1,basic,7.22
4011,Cc1ccc(N)nc1,basic,7.22
4012,CC(Cc1ccccc1)NCCC#N,basic,7.23
4013,COc1ccc(S(=O)(=O)CCN2CCCCC2)c(OC)c1OC,basic,7.24
4014,Cc1cccnc1N,basic,7.24
4015,c1ccc(C(CCN2CCOCC2)c2ccccc2)cc1,basic,7.25
4016,Nc1ccc2cc3ccc(Cl)cc3nc2c1,basic,7.26
4017,O=C(CCCN1CCOCC1)c1ccccc1,basic,7.26
4018,Nc1ccnc(N)n1,basic,7.26
4019,O=C1CN2CCC1CC2,basic,7.27
4020,CCCN(CCC)CC(=O)NC1c2ccccc2-c2ccccc21,basic,7.28
4021,COc1cc2c(cc1OC)NCC2,basic,7.3
4022,Cc1ccc(NC(C)(C)C)cc1,basic,7.3
4023,Nc1ccnc2ccc3ncccc3c12,basic,7.3
4024,CN(C)CC(CSCc1ccccc1)SCc1ccccc1,basic,7.3
4025,Nc1nc2ccccc2c2ccccc12,basic,7.31
4026,CN(C)c1ccc2cc3c(ccc4ccccc43)nc2c1,basic,7.31
4027,CCOC(=O)N1CCN(C)CC1,basic,7.31
4028,CCCNC(C)C(=O)Nc1ccccc1C,basic,7.32
4029,O=C([O-])C(O)Cc1c[nH]cn1,basic,7.32
4030,[Se-]c1ncnc2nc[nH]c12,basic,7.33
4031,C[N+](C)(C)CCN,basic,7.34
4032,CC(C)(C)n1ccnc1,basic,7.35
4033,Cc1cccc(C)c1NC(=O)CN(C)C,basic,7.36
4034,NC(=O)C=C(O)c1ccncc1,basic,7.36
4035,Cc1cc2nccc(NCCC[NH+](C)C)c2cc1[N+](=O)[O-],basic,7.38
4036,CC(C)(C(=O)[O-])c1c[nH]c(CO)n1,basic,7.38
4037,C=CCN(C)CCOC(=O)C(=C)C,basic,7.39
4038,Cc1nccc2c1[nH]c1cc(O)ccc12,basic,7.39
4039,C1=C(c2nc3ccccc3s2)C2CCN1CC2,basic,7.4
4040,C[NH+](C)CCCCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12,basic,7.4
4041,Cc1cccc(N)n1,basic,7.4
4042,CCN(CC)CCS(=O)(=O)c1ccc(OC)c(OC)c1OC,basic,7.41
4043,CN(C)C=Nc1ccccc1O,basic,7.41
4044,Nc1ccc2cc3c(ccc4ccccc43)nc2c1,basic,7.42
4045,Cc1cc(Cl)n(C)c2nc3ccccc3c1-2,basic,7.45
4046,COc1cc2c(cc1OC)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5(S(=O)(=O)[O-])CC43,basic,7.45
4047,CC(=O)NN=C1CCN(C)CC1,basic,7.45
4048,CC(C=C(c1cccs1)c1cccs1)N1CCCCC1C,basic,7.46
4049,CC=C1CN2CCC34C(=C(C(=O)OC)C1CC23)Nc1ccccc14,basic,7.46
4050,CCC(C(=O)[O-])C(CO)Cc1cncn1C,basic,7.47
4051,c1cc(N2CCOCC2)c2c(N3CCOCC3)cccc2c1,basic,7.49
4052,Nc1nc2ccccc2[nH]1,basic,7.49
4053,CN(c1ccccc1)C(C)(C)C,basic,7.5
4054,CCOc1ccc2nc3cc([N+](=O)[O-])ccc3c(N)c2c1,basic,7.5
